,image,label
149,"[[[110  82  60]
  [109  78  55]
  [116  86  61]
  ...
  [ 17  13  14]
  [ 23  18  26]
  [ 18  22  33]]

 [[ 95  67  45]
  [107  77  53]
  [121  91  66]
  ...
  [ 18  14  14]
  [ 18  14  14]
  [ 12  14  26]]

 [[103  75  53]
  [101  71  45]
  [117  86  62]
  ...
  [ 20  16  16]
  [ 17  12  12]
  [ 13  12  20]]

 ...

 [[134 121 113]
  [128 115 106]
  [128 114 103]
  ...
  [107  90  80]
  [108  91  81]
  [118 101  91]]

 [[128 115 107]
  [132 119 110]
  [123 109 100]
  ...
  [114  98  88]
  [109  92  82]
  [118 101  93]]

 [[108  94  85]
  [129 115 106]
  [127 113 104]
  ...
  [ 94  80  69]
  [109  95  86]
  [114 100  91]]]",0
150,"[[[198 172 123]
  [197 169 121]
  [201 173 125]
  ...
  [216 184 133]
  [210 176 130]
  [214 180 134]]

 [[197 168 120]
  [197 166 119]
  [200 168 121]
  ...
  [209 175 127]
  [210 176 129]
  [214 180 132]]

 [[195 164 117]
  [197 165 118]
  [190 156 110]
  ...
  [205 173 125]
  [208 175 129]
  [210 178 130]]

 ...

 [[173 145 118]
  [158 128 101]
  [156 125  97]
  ...
  [ 99  69  31]
  [ 97  67  30]
  [ 96  66  30]]

 [[161 130 101]
  [159 125  97]
  [159 128  96]
  ...
  [ 97  67  29]
  [ 95  65  27]
  [ 87  58  20]]

 [[162 132  98]
  [157 127  93]
  [158 128  92]
  ...
  [ 94  64  26]
  [ 86  58  19]
  [ 85  57  18]]]",0
151,"[[[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 ...

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]]",0
152,"[[[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 ...

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]]",0
153,"[[[251 251 251]
  [251 251 251]
  [251 251 251]
  ...
  [251 251 251]
  [251 251 251]
  [251 251 251]]

 [[251 251 251]
  [251 251 251]
  [251 251 251]
  ...
  [251 251 251]
  [251 251 251]
  [251 251 251]]

 [[251 251 251]
  [251 251 251]
  [251 251 251]
  ...
  [251 251 251]
  [251 251 251]
  [251 251 251]]

 ...

 [[251 251 251]
  [251 251 251]
  [251 251 251]
  ...
  [251 251 251]
  [251 251 251]
  [251 251 251]]

 [[251 251 251]
  [251 251 251]
  [251 251 251]
  ...
  [251 251 251]
  [251 251 251]
  [251 251 251]]

 [[251 251 251]
  [251 251 251]
  [251 251 251]
  ...
  [251 251 251]
  [251 251 251]
  [251 251 251]]]",0
154,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0
155,"[[[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 ...

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]]",0
156,"[[[166 211 244]
  [167 212 245]
  [168 211 244]
  ...
  [143 195 241]
  [141 193 240]
  [140 192 239]]

 [[169 214 247]
  [170 213 245]
  [168 211 243]
  ...
  [145 197 242]
  [144 195 243]
  [142 194 241]]

 [[170 214 243]
  [171 215 244]
  [171 215 243]
  ...
  [151 199 242]
  [148 199 242]
  [145 197 243]]

 ...

 [[213 215 227]
  [215 217 229]
  [216 219 228]
  ...
  [216 219 228]
  [215 217 229]
  [212 214 226]]

 [[212 214 225]
  [214 216 228]
  [215 217 229]
  ...
  [215 218 227]
  [215 218 230]
  [213 215 227]]

 [[211 213 225]
  [211 213 225]
  [212 214 226]
  ...
  [215 218 227]
  [215 217 229]
  [213 215 227]]]",0
157,"[[[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 ...

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]]",0
158,"[[[237 238 240]
  [237 238 240]
  [237 238 242]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 242]
  [237 238 242]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 241]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 ...

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]]",0
159,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [165 165 165]
  [213 213 213]
  [250 250 250]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [179 179 179]
  [210 210 210]
  [241 241 241]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0
160,"[[[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 ...

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]]",0
161,"[[[235 235 235]
  [235 235 235]
  [235 235 235]
  ...
  [235 235 235]
  [235 235 235]
  [235 235 235]]

 [[235 235 235]
  [235 235 235]
  [235 235 235]
  ...
  [235 235 235]
  [235 235 235]
  [235 235 235]]

 [[235 235 235]
  [235 235 235]
  [235 235 235]
  ...
  [235 235 235]
  [235 235 235]
  [235 235 235]]

 ...

 [[235 235 235]
  [235 235 235]
  [235 235 235]
  ...
  [235 235 235]
  [235 235 235]
  [235 235 235]]

 [[235 235 235]
  [235 235 235]
  [235 235 235]
  ...
  [235 235 235]
  [235 235 235]
  [235 235 235]]

 [[235 235 235]
  [235 235 235]
  [235 235 235]
  ...
  [235 235 235]
  [235 235 235]
  [235 235 235]]]",0
162,"[[[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 ...

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]]",0
163,"[[[148 140 129]
  [157 150 134]
  [145 137 121]
  ...
  [106 104 105]
  [ 99  98  98]
  [109 109 109]]

 [[154 147 134]
  [151 144 128]
  [147 140 124]
  ...
  [105 106 105]
  [107 107 107]
  [106 104 105]]

 [[140 132 121]
  [133 125 113]
  [134 127 112]
  ...
  [100  97  98]
  [100  97  98]
  [ 98  96  97]]

 ...

 [[111 110 108]
  [108 108 106]
  [110 107 106]
  ...
  [119 119 119]
  [115 116 117]
  [111 111 112]]

 [[114 110 109]
  [111 110 108]
  [107 105 104]
  ...
  [110 110 110]
  [112 112 112]
  [114 114 112]]

 [[111 107 106]
  [112 108 105]
  [108 104 101]
  ...
  [121 121 121]
  [121 121 121]
  [136 138 137]]]",0
164,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 253]
  [255 255 253]
  [255 255 253]
  ...
  [255 255 251]
  [254 255 250]
  [254 255 250]]

 [[255 255 251]
  [255 255 251]
  [255 255 251]
  ...
  [255 254 250]
  [255 254 250]
  [255 254 250]]

 [[255 255 251]
  [255 255 251]
  [255 255 251]
  ...
  [255 254 250]
  [255 254 250]
  [255 254 250]]]",0
165,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0
166,"[[[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 ...

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]]",0
167,"[[[175 172 155]
  [178 175 158]
  [175 172 155]
  ...
  [207 204 187]
  [206 203 186]
  [209 206 189]]

 [[174 171 154]
  [178 175 158]
  [179 176 159]
  ...
  [209 207 189]
  [207 204 187]
  [208 206 188]]

 [[179 176 159]
  [178 175 158]
  [180 177 160]
  ...
  [207 204 187]
  [210 207 190]
  [208 205 188]]

 ...

 [[185 178 162]
  [188 180 167]
  [186 179 163]
  ...
  [230 222 209]
  [234 226 213]
  [231 222 210]]

 [[192 185 169]
  [191 183 170]
  [194 187 171]
  ...
  [233 225 212]
  [229 221 208]
  [236 228 215]]

 [[194 187 171]
  [188 180 167]
  [199 192 176]
  ...
  [231 223 210]
  [230 222 209]
  [232 226 212]]]",0
168,"[[[ 91  84  82]
  [ 74  69  67]
  [ 89  84  80]
  ...
  [ 63  55  52]
  [ 74  67  64]
  [ 69  61  58]]

 [[ 87  78  81]
  [ 82  76  78]
  [ 86  80  82]
  ...
  [ 74  66  64]
  [ 78  70  67]
  [ 70  61  56]]

 [[ 94  88  90]
  [106 101 103]
  [ 94  88  90]
  ...
  [ 86  80  80]
  [ 73  68  65]
  [ 81  73  70]]

 ...

 [[112 107 114]
  [ 62  57  60]
  [ 62  57  60]
  ...
  [151 152 137]
  [245 253 252]
  [255 254 253]]

 [[110 105 111]
  [ 89  83  85]
  [ 85  81  82]
  ...
  [234 221 200]
  [221 208 194]
  [246 244 233]]

 [[ 74  68  72]
  [ 58  49  51]
  [ 59  52  54]
  ...
  [229 232 236]
  [209 222 219]
  [244 245 247]]]",0
169,"[[[207 206 214]
  [207 206 214]
  [207 206 214]
  ...
  [234 234 244]
  [233 233 245]
  [233 233 245]]

 [[207 206 214]
  [207 206 214]
  [207 206 214]
  ...
  [234 234 244]
  [233 233 245]
  [233 233 245]]

 [[228 226 236]
  [210 208 218]
  [208 208 217]
  ...
  [233 233 245]
  [232 232 244]
  [232 232 244]]

 ...

 [[195 193 196]
  [195 193 196]
  [193 193 196]
  ...
  [125 126 130]
  [127 128 132]
  [127 128 132]]

 [[194 192 195]
  [194 192 195]
  [192 192 195]
  ...
  [125 126 130]
  [126 127 131]
  [126 127 131]]

 [[194 192 195]
  [194 192 195]
  [192 191 195]
  ...
  [125 126 130]
  [126 127 131]
  [127 128 132]]]",0
170,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0
171,"[[[219 217 228]
  [222 221 227]
  [223 222 229]
  ...
  [129 122 116]
  [125 118 112]
  [126 119 113]]

 [[218 216 225]
  [222 221 226]
  [223 222 229]
  ...
  [128 118 113]
  [120 111 106]
  [114 105 100]]

 [[213 213 225]
  [219 218 226]
  [220 218 229]
  ...
  [112 104  98]
  [107  99  94]
  [107  99  93]]

 ...

 [[164 153 147]
  [164 153 147]
  [166 154 147]
  ...
  [165 151 144]
  [164 152 146]
  [161 148 140]]

 [[158 147 141]
  [165 154 148]
  [157 146 139]
  ...
  [169 157 148]
  [168 155 147]
  [169 156 150]]

 [[146 137 130]
  [150 141 132]
  [150 139 131]
  ...
  [156 143 135]
  [159 144 137]
  [164 151 146]]]",0
172,"[[[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 ...

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]]",0
173,"[[[147 149 150]
  [146 147 152]
  [251 251 251]
  ...
  [182 182 182]
  [ 83  83  80]
  [118 114 111]]

 [[254 254 254]
  [130 132 135]
  [237 238 239]
  ...
  [172 172 172]
  [ 66  65  63]
  [ 95  91  88]]

 [[254 254 254]
  [240 242 244]
  [ 69  73  76]
  ...
  [166 166 166]
  [ 96  95  93]
  [112 108 105]]

 ...

 [[ 75  75  75]
  [ 77  77  77]
  [ 77  77  77]
  ...
  [ 73  73  73]
  [ 81  81  81]
  [ 78  78  78]]

 [[ 74  74  74]
  [ 75  75  75]
  [ 80  80  80]
  ...
  [ 81  81  81]
  [ 91  91  91]
  [ 89  89  89]]

 [[ 75  75  75]
  [ 74  74  74]
  [ 74  74  74]
  ...
  [ 76  76  76]
  [ 81  81  81]
  [ 79  79  79]]]",0
174,"[[[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 ...

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]]",0
175,"[[[238 238 238]
  [237 238 240]
  [237 238 242]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [236 237 239]
  [236 238 241]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 241]
  [236 239 242]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 ...

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]]",0
176,"[[[238 239 243]
  [238 239 243]
  [238 239 243]
  ...
  [238 239 243]
  [238 239 243]
  [238 239 243]]

 [[238 239 243]
  [238 239 243]
  [238 239 243]
  ...
  [238 239 243]
  [238 239 243]
  [238 239 243]]

 [[238 239 243]
  [238 239 243]
  [238 239 243]
  ...
  [238 239 243]
  [238 239 243]
  [238 239 243]]

 ...

 [[238 239 243]
  [238 239 243]
  [238 239 243]
  ...
  [238 239 243]
  [238 239 243]
  [238 239 243]]

 [[238 239 243]
  [238 239 243]
  [238 239 243]
  ...
  [238 239 243]
  [238 239 243]
  [238 239 243]]

 [[238 239 243]
  [238 239 243]
  [238 239 243]
  ...
  [238 239 243]
  [238 239 243]
  [238 239 243]]]",0
177,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0
178,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]]",0
179,"[[[ 79  73  60]
  [ 54  51  39]
  [ 26  25  21]
  ...
  [ 21  17  13]
  [ 53  60  58]
  [ 71  83  97]]

 [[ 70  66  57]
  [ 65  60  51]
  [ 39  37  31]
  ...
  [ 18  15  11]
  [ 43  42  30]
  [ 47  45  37]]

 [[ 66  60  50]
  [ 75  70  58]
  [ 55  52  42]
  ...
  [ 22  20  13]
  [ 30  25  19]
  [ 26  22  21]]

 ...

 [[145 146 154]
  [146 146 152]
  [155 156 161]
  ...
  [116 118 126]
  [116 115 121]
  [125 129 138]]

 [[157 160 167]
  [159 162 167]
  [164 168 170]
  ...
  [130 139 146]
  [136 140 145]
  [134 143 149]]

 [[164 165 169]
  [169 173 176]
  [167 169 170]
  ...
  [146 150 157]
  [137 139 141]
  [148 153 156]]]",0
180,"[[[213 217 218]
  [213 219 219]
  [218 223 226]
  ...
  [238 239 241]
  [238 239 241]
  [238 239 241]]

 [[211 212 214]
  [206 216 215]
  [212 218 221]
  ...
  [238 239 241]
  [238 239 241]
  [238 239 241]]

 [[207 211 212]
  [209 213 214]
  [208 214 214]
  ...
  [238 239 241]
  [238 239 241]
  [238 239 241]]

 ...

 [[238 239 241]
  [238 239 241]
  [238 239 241]
  ...
  [238 239 241]
  [238 239 241]
  [238 239 241]]

 [[238 239 241]
  [238 239 241]
  [238 239 241]
  ...
  [238 239 241]
  [238 239 241]
  [238 239 241]]

 [[238 239 241]
  [238 239 241]
  [238 239 241]
  ...
  [238 239 241]
  [238 239 241]
  [238 239 241]]]",0
181,"[[[203 202 197]
  [207 202 198]
  [207 202 196]
  ...
  [210 206 199]
  [231 228 221]
  [234 229 223]]

 [[203 202 197]
  [206 203 198]
  [206 201 195]
  ...
  [227 227 224]
  [231 227 218]
  [233 230 222]]

 [[206 203 198]
  [204 203 198]
  [206 203 198]
  ...
  [232 226 223]
  [231 228 223]
  [233 230 221]]

 ...

 [[213 212 209]
  [208 207 204]
  [199 194 189]
  ...
  [224 218 210]
  [223 218 213]
  [223 218 213]]

 [[216 215 211]
  [210 209 205]
  [212 211 207]
  ...
  [229 227 221]
  [231 226 222]
  [231 226 222]]

 [[216 215 211]
  [216 214 210]
  [215 214 210]
  ...
  [231 226 221]
  [231 226 222]
  [234 229 225]]]",0
182,"[[[ 83  83  93]
  [111 113 128]
  [124 129 143]
  ...
  [140 139 155]
  [109 109 121]
  [ 28  29  34]]

 [[ 75  75  84]
  [ 97  99 112]
  [104 106 119]
  ...
  [105 104 118]
  [ 74  74  84]
  [  5   6  10]]

 [[ 55  53  59]
  [ 72  72  80]
  [ 72  71  78]
  ...
  [ 69  68  74]
  [ 37  36  42]
  [  4   4   6]]

 ...

 [[232 191 160]
  [232 193 159]
  [225 189 154]
  ...
  [225 189 157]
  [224 188 156]
  [226 189 160]]

 [[233 192 162]
  [235 194 164]
  [232 193 160]
  ...
  [228 192 160]
  [228 192 159]
  [227 190 161]]

 [[230 189 160]
  [232 193 160]
  [226 186 153]
  ...
  [228 192 160]
  [227 191 159]
  [225 187 159]]]",0
183,"[[[237 238 240]
  [237 238 240]
  [237 238 242]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 242]
  [237 238 242]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 241]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 ...

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]

 [[237 238 240]
  [237 238 240]
  [237 238 240]
  ...
  [237 238 240]
  [237 238 240]
  [237 238 240]]]",0
